NU_INSCRICAO,NU_ANO,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,CO_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,CO_UF_NASCIMENTO,SG_UF_NASCIMENTO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_SURDO_CEGUEIRA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_MENTAL,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_DISCALCULIA,IN_AUTISMO,IN_VISAO_MONOCULAR,IN_OUTRA_DEF,IN_GESTANTE,IN_LACTANTE,IN_IDOSO,IN_ESTUDA_CLASSE_HOSPITALAR,IN_SEM_RECURSO,IN_BRAILLE,IN_AMPLIADA_24,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,IN_LEITURA_LABIAL,IN_MESA_CADEIRA_RODAS,IN_MESA_CADEIRA_SEPARADA,IN_APOIO_PERNA,IN_GUIA_INTERPRETE,IN_COMPUTADOR,IN_CADEIRA_ESPECIAL,IN_CADEIRA_CANHOTO,IN_CADEIRA_ACOLCHOADA,IN_PROVA_DEITADO,IN_MOBILIARIO_OBESO,IN_LAMINA_OVERLAY,IN_PROTETOR_AURICULAR,IN_MEDIDOR_GLICOSE,IN_MAQUINA_BRAILE,IN_SOROBAN,IN_MARCA_PASSO,IN_SONDA,IN_MEDICAMENTOS,IN_SALA_INDIVIDUAL,IN_SALA_ESPECIAL,IN_SALA_ACOMPANHANTE,IN_MOBILIARIO_ESPECIFICO,IN_MATERIAL_ESPECIFICO,IN_NOME_SOCIAL,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025,Q026,Q027
180012396165,2018,2503209,Cabedelo,25,PB,23.0,F,0.0,3,1,2507507.0,João Pessoa,25.0,PB,1,5,1,3.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2503209,Cabedelo,25,PB,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,,,,,,,,,,,,B,D,C,B,5,B,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,C,A,A,B,A,A
180008387261,2018,5003702,Dourados,50,MS,18.0,F,0.0,1,1,5003702.0,Dourados,50.0,MS,2,0,2,1.0,0,50016482.0,5003702.0,Dourados,50.0,MS,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5003702,Dourados,50,MS,1.0,1.0,1.0,1.0,447.0,454.0,457.0,459.0,416.0,631.0,612.3,526.1,ABCDBEABCEAEBEBDEDCB.AEADDEEBBAECCEABDAAEDBBC,DCEEAAEDBECEBEEDAEABEDEDDECDEECAAAECBECAABACC,CBEDB99999CCADCABAEDAABBABADDDDDBABCDCCBACADEBBCED,AACECCDEBDDCCADABED.CEAAEDDCBCCEBDEBACABDACDD,0,BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED,CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD,CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED,ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB,1.0,120.0,120.0,120.0,140.0,100.0,600.0,E,E,A,A,5,E,A,B,C,B,A,B,A,B,A,A,A,A,B,A,A,D,A,B,B,B,A
180013422408,2018,2414506,Umarizal,24,RN,25.0,M,0.0,3,1,2414506.0,Umarizal,24.0,RN,1,4,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2414506,Umarizal,24,RN,0.0,1.0,1.0,0.0,,454.0,457.0,,,493.3,480.7,,,BADEABCDACEAABCBAEDCBADEE*ABBDBACDCAEDCAADDCB,99999BBDEAABADCABBBDEBBAECEDCABDBCCEABBDEABAECDCAB,,1,,CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD,CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED,,1.0,120.0,40.0,40.0,120.0,40.0,360.0,B,E,A,A,6,B,A,B,D,A,B,B,A,A,A,A,A,A,B,A,A,D,A,B,B,A,A
180010564550,2018,2103000,Caxias,21,MA,23.0,M,0.0,1,1,2103000.0,Caxias,21.0,MA,3,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2103000,Caxias,21,MA,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,,,,,,,,,,,,E,E,D,D,4,B,B,C,C,A,B,B,A,A,A,A,A,A,B,A,A,D,B,B,B,C,A
180011049062,2018,1302603,Manaus,13,AM,18.0,F,0.0,3,1,1503804.0,Jacundá,15.0,PA,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302603,Manaus,13,AM,1.0,1.0,1.0,1.0,449.0,453.0,458.0,462.0,424.1,527.8,454.9,458.2,ADEBABACBBECCADAEDDCEDDCCDACEDAEBBDADBEAEBDEA,EDBABADDDCDCEAAAADABABEAADEAABCEEABCECBBEDACA,ADABD99999BBBBBDBAAACAAAACEAECBDBBEEAABBAEADDBEAAC,CDDDECCEBADCDDBCACDDADDBBDEEBCBABBEBCDACDCDAB,0,EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE,ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE,BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED,ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA,1.0,100.0,40.0,40.0,80.0,40.0,300.0,E,F,C,D,8,H,A,B,E,C,A,C,C,B,B,B,A,A,D,B,A,E,A,D,B,A,A
180012970679,2018,2916500,Itapicuru,29,BA,19.0,F,0.0,2,1,2916500.0,Itapicuru,29.0,BA,1,2,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2807402,Tobias Barreto,28,SE,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,,,,,,,,,,,,A,B,A,A,5,C,A,B,C,A,A,B,A,A,A,A,A,A,B,B,A,B,A,A,B,A,A
180013885127,2018,2111300,São Luís,21,MA,49.0,F,0.0,3,1,2111300.0,São Luís,21.0,MA,1,12,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2111300,São Luís,21,MA,1.0,1.0,1.0,1.0,449.0,454.0,457.0,462.0,505.2,534.8,443.3,389.5,DCCECBBACBEDCDBEDBACDACCDBAECBADCCACCDDACBBCE,CEAAAAEAEDDECEDAACAEBDEEEEABCAADAADABDECACCAB,DECAE99999DBDCDADCADEABACCACBDBDABCCDCCDBCACABEDAA,EACEBDEEBDDACCDDBDBDDCADBCADBABEBDCDCCDCDCBAB,0,EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE,CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD,CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED,ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA,1.0,140.0,40.0,40.0,120.0,0.0,340.0,E,E,A,B,4,C,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A,A,B
180007692516,2018,2208304,Piracuruca,22,PI,18.0,F,0.0,3,1,2208304.0,Piracuruca,22.0,PI,2,0,2,1.0,0,22017011.0,2208304.0,Piracuruca,22.0,PI,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2208304,Piracuruca,22,PI,1.0,1.0,1.0,1.0,447.0,454.0,457.0,459.0,578.6,604.0,520.2,523.3,DADBCEDDEEAAACCDCCCEABAADDDCACABCCDBEAACEAAED,AEECABDEDECBAABDDEEDDEEEEEBAEECCACEBCCBACEBEB,99999CDDE*CCAADABBEBEBECDCCAEDCEAADEDEBACCADABBDEE,BBBBCDBCBBEBDBDBCCCBABAABACCACCBBCCBEBDCDCBCC,1,BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED,CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD,CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED,ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB,1.0,80.0,120.0,120.0,80.0,40.0,440.0,H,E,B,B,7,B,A,B,D,A,B,B,A,A,A,B,A,A,B,A,A,E,A,A,B,B,A
180007541020,2018,2927408,Salvador,29,BA,24.0,M,0.0,3,1,2910057.0,Dias d'Ávila,29.0,BA,3,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2927408,Salvador,29,BA,1.0,1.0,1.0,1.0,449.0,453.0,458.0,462.0,528.3,497.2,337.4,421.0,EEEEEDDDDDDDDCCDCCDBBBBBAAAADAAAAAAABBABBBBBB,BBBBBBBBBBBBBBBBBBBBBBCCEE*EEEEECCCCCCCAAACEA,ACBBC99999DDEBBBEDCBCBBCAEBADABECACDCCCBAEAAA*CDEC,CCCCCCCECCCCCBBBBBBBBBABBBEEDCEEDDDDDDDAAAAAA,0,EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE,ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE,BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED,ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA,1.0,100.0,40.0,40.0,100.0,40.0,320.0,A,B,A,A,2,C,A,B,B,A,A,B,A,A,A,B,A,A,B,A,A,B,A,A,A,C,A
180007795330,2018,5000609,Amambai,50,MS,27.0,M,0.0,1,1,5003306.0,Coxim,50.0,MS,1,9,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000609,Amambai,50,MS,1.0,1.0,1.0,1.0,449.0,451.0,455.0,462.0,493.6,668.5,595.2,598.9,AEBAADBBCDBDBCDAEBCBDADCBBACBAAAAEEBBEACAABDE,CBCDDBADECCEEEEABCECAECADEEEDACAADBEAACAABCDB,99999BBCDBCAEBDBACAADCEDCABAABACAEEDACCCBCDDBEDBDA,ADEAECEBAEEEAEADACDCDEEBAABADACDDABDACAABEADA,1,EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE,CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE,BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA,ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA,1.0,120.0,120.0,100.0,120.0,80.0,540.0,B,H,C,F,3,C,A,B,D,B,B,B,A,B,B,B,A,A,B,A,B,D,B,D,B,A,A
180013124462,2018,1600303,Macapá,16,AP,15.0,M,0.0,2,1,1600105.0,Amapá,16.0,AP,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600303,Macapá,16,AP,1.0,1.0,1.0,1.0,450.0,452.0,456.0,461.0,457.6,540.4,438.3,480.3,CDBCEEBDDACBAADCACBAACBDEDAEECDEDCBACECAEBAEB,CBECEDDEBCAAECBCEAEACBAADDCACBCDCBAABEAACEDCC,BDECC99999CBEEABBBEADABABCCACABDBDEBBCDABDCBAAACCC,ECEADBCEDEBCCCCEBDDBDBBDDBBCACEEDABACBDCAEDEC,0,ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB,AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC,BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB,EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX,1.0,120.0,120.0,80.0,120.0,100.0,540.0,E,E,F,F,4,B,A,B,B,B,A,B,A,B,A,A,A,A,B,A,B,B,A,B,B,C,C
180010765964,2018,3550308,São Paulo,35,SP,17.0,M,0.0,4,1,3550308.0,São Paulo,35.0,SP,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550308,São Paulo,35,SP,1.0,1.0,1.0,1.0,447.0,453.0,458.0,459.0,602.3,660.2,591.3,575.8,CBDDCCCEAEADDBECCDBAECACDBDCAEECBECBBCADCDCBD,ECCABABEDDECBDAADEDAEEBECAEBEEEECDDBAEBBAADEB,BCDEB99999ACDCDEADDCABCCBEECECCCBACDDADBADEDBCBCAD,EBCDDAECBADBEAECDCBEDEAABDCCCCADCEBDABCADBDDB,0,BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED,ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE,BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED,ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB,1.0,120.0,120.0,100.0,100.0,0.0,440.0,G,G,E,E,4,P,C,D,C,D,A,B,B,B,A,B,A,B,B,B,B,E,B,E,B,C,B
180007376234,2018,3550308,São Paulo,35,SP,17.0,F,0.0,3,1,3550308.0,São Paulo,35.0,SP,2,0,2,1.0,0,35003669.0,3550308.0,São Paulo,35.0,SP,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550308,São Paulo,35,SP,1.0,1.0,1.0,1.0,450.0,454.0,457.0,461.0,400.8,453.7,418.2,426.0,EBCBCEDEABAACACCAEDDADCEACCEBBCAACBEDAEBDACEB,DBDACDBADCCDAEBBAADACEBDDEAEBBCADABAAABBBBCAB,ECADB99999BAADDADDBEEABAADAEBDAAACEDABDCABDBDADAAA,CBEAABAACABCBBABEAACBCBAAABAEACAAABACCABABDDB,0,ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB,CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD,CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED,EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX,1.0,100.0,40.0,40.0,100.0,20.0,300.0,B,B,B,B,4,C,A,B,C,B,A,B,B,B,A,B,A,A,C,B,B,E,B,B,B,B,A
180011924301,2018,2407005,Luís Gomes,24,RN,19.0,M,0.0,3,2,,,,,2,0,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2407005,Luís Gomes,24,RN,1.0,1.0,1.0,1.0,448.0,452.0,456.0,460.0,421.8,467.8,437.2,438.6,EBEABECBAAACDEAAAACEDEEADBCDEABBACEECCAAAADEE,BBCACEBDEEDCECAADAADEBEADCDDCEACCADDDACDECBCE,99999DADECEBEEDCBDEDEDAAEEBABAEDDDDEAEDCBEEBEADBEB,CCCABBCABBACCBBCBAACABCBBCCBCB*ABB*BBCADEEEBB,1,BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA,AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC,BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB,ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD,1.0,120.0,120.0,100.0,120.0,20.0,480.0,D,D,A,A,4,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,A,B,A
180011544453,2018,1100205,Porto Velho,11,RO,18.0,F,0.0,3,1,1200401.0,Rio Branco,12.0,AC,2,0,2,1.0,0,11104805.0,1100205.0,Porto Velho,11.0,RO,2.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100205,Porto Velho,11,RO,1.0,1.0,1.0,1.0,447.0,453.0,458.0,459.0,400.9,454.1,440.3,414.8,AEDECDCDAAAEDCCCDCBBDBDCBECABBDABDEAACCBECCBA,ABAEDECBDEAAAB.CBAADCACEEDCBCEABBEDCDCAAECCDE,99999EDEEAEBBBDBBABAEEDDEBDADCBDCACDBCABECCBAAEDCD,BCADEDBCAACEDCBDDCCAEBDCEABDCCBDBDBECBDA*CBBA,1,BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED,ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE,BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED,ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB,1.0,100.0,120.0,120.0,120.0,80.0,540.0,H,B,F,A,2,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,B,A
180007827519,2018,2311306,Quixadá,23,CE,18.0,M,0.0,3,1,5300108.0,Brasília,53.0,DF,1,1,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2311306,Quixadá,23,CE,1.0,1.0,1.0,1.0,447.0,454.0,457.0,459.0,526.4,603.4,502.6,573.3,EACBDCBAEEDABBECACEDCAEADDDBABBEEAABBEEDCAECB,ADEBEBBBDCCCCEADCEACECECBEABEAABDCEBBBDEBBDCE,CDBDE99999EBADCBBEBEEBAAADDECAEBEBADECBADBBCBEDADC,CCAECDADBABEBAEAEDBBCDAADECCCEEECDBAEACCBDECE,0,BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED,CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD,CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED,ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB,1.0,140.0,180.0,120.0,160.0,180.0,780.0,C,E,C,B,2,C,A,B,C,A,B,B,B,B,A,A,A,A,C,B,A,C,A,A,B,A,A
180008578883,2018,2512507,Queimadas,25,PB,21.0,F,0.0,3,1,2512507.0,Queimadas,25.0,PB,1,4,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2512507,Queimadas,25,PB,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,,,,,,,,,,,,A,B,A,A,6,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A,A,A
180012325590,2018,2304400,Fortaleza,23,CE,20.0,F,0.0,1,1,2304400.0,Fortaleza,23.0,CE,1,4,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1.0,1.0,1.0,1.0,448.0,452.0,456.0,460.0,548.9,622.0,545.5,592.2,BCBEEBDBABDADECAABDDCCCBDABECBBBACDADCBEEAECE,ACDCDCCDCBBABAEECBDBBEAEBDECEACEEBEDAEABBBECB,99999CABEADBEADCDAEECBEBCEDBCCBEBBDEDEDBADBBCECECC,DBEADDCBAEAEADEBDEDEEBDBAEDBBDCDBCADBCACEBCDB,1,BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA,AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC,BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB,ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD,1.0,180.0,160.0,140.0,120.0,120.0,720.0,B,D,F,C,2,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,C,A,B,B,A,D
180013244981,2018,5213103,Mineiros,52,GO,15.0,M,0.0,1,1,5213103.0,Mineiros,52.0,GO,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5213103,Mineiros,52,GO,1.0,1.0,1.0,1.0,449.0,451.0,455.0,462.0,463.8,604.1,568.0,686.9,AABEABBBBBBDCABACABEDEBDAEBACBEAABABBCEADCBAA,DADCBBDAEBBACEEEBEABDDAAAEDADCEEABABBAAAADCEE,EDDBC99999CACCABDBADEADCCABBABCBAAEDBBBBBBCDCBBABA,DDBBECDDAAEBEDEDADADCBADDABDDCEECCEBCEEECBADB,0,EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE,CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE,BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA,ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA,1.0,140.0,160.0,160.0,160.0,160.0,780.0,F,F,E,D,4,N,A,D,D,C,B,B,A,B,B,B,A,A,C,B,A,E,A,B,B,C,D
180012542965,2018,1502103,Cametá,15,PA,25.0,M,0.0,3,1,1502103.0,Cametá,15.0,PA,1,4,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1502103,Cametá,15,PA,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,,,,,,,,,,,,E,H,A,B,5,C,A,C,B,A,B,B,A,B,A,A,A,A,B,B,A,C,A,A,A,A,C
180009884111,2018,2927408,Salvador,29,BA,19.0,M,0.0,1,3,,,,,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2927408,Salvador,29,BA,1.0,1.0,1.0,1.0,448.0,454.0,457.0,460.0,617.9,661.3,611.6,777.4,BCACEEEEADACBABEABDBDCEDDAADEDDBBABCDCBEAECBE,CAECAABCEBAEBDEDAEAAEBEBDEEBCEEAAAECEDBDCECCD,CBEDB99999CCADEABAADDBECABDBBDCDCDBCEEBBACCDBAADED,ADBECACBEBADDEAEBBDECBDCCECDBCDDDABCADBBEBCEB,0,BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA,CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD,CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED,ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD,1.0,160.0,120.0,160.0,120.0,80.0,640.0,H,B,F,B,2,A,A,D,D,A,A,B,A,A,A,A,A,B,A,A,A,C,A,C,B,A,A
180008580353,2018,1302603,Manaus,13,AM,20.0,F,0.0,3,1,1302603.0,Manaus,13.0,AM,1,4,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302603,Manaus,13,AM,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,,,,,,,,,,,,E,E,B,B,2,E,A,B,C,A,A,B,A,B,A,B,A,A,C,A,B,C,A,B,B,A,A
180009778028,2018,3106200,Belo Horizonte,31,MG,38.0,F,,2,1,3106200.0,Belo Horizonte,31.0,MG,1,12,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3106200,Belo Horizonte,31,MG,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,,,,,,,,,,,,B,B,B,B,4,C,A,B,C,B,A,B,A,B,A,B,A,A,B,A,A,C,B,B,B,A,A
